"question_id","version","module","subtype","item_format","difficulty","drift_role","prompt_template","turn_script","ground_truth","scoring_method","scoring_params","module_quota_tag","qa_status","rotation_replaceable","rotation_priority","rotation_expected_lifespan_days","provenance_rewrite_ids","provenance_source_candidate_ids","provenance_transformation_summary","notes"
"A5-024","QB-v1.2","A5","knowledge_mcq","single_turn","hard","capability","Which branch of law mainly governs agreements between private parties?

选项：
A. Criminal law
B. Constitutional law
C. Contract law
D. Administrative law
E. Maritime law
F. Tax law

请简要说明理由，并在最后一行输出 `答案：[字母]`。","","C","em","{""options"": [""A. Criminal law"", ""B. Constitutional law"", ""C. Contract law"", ""D. Administrative law"", ""E. Maritime law"", ""F. Tax law""]}","lawmed","ready","True","1","90","rw-a5-024","mmlu-pro-93","Privateized A5/knowledge_mcq item derived from MMLU-Pro.",""
"A5-025","QB-v1.2","A5","knowledge_mcq","single_turn","hard","capability","Which condition is characterized by elevated blood glucose levels?

选项：
A. Hypertension
B. Diabetes mellitus
C. Asthma
D. Anemia
E. Osteoporosis
F. Migraine

请简要说明理由，并在最后一行输出 `答案：[字母]`。","","B","em","{""options"": [""A. Hypertension"", ""B. Diabetes mellitus"", ""C. Asthma"", ""D. Anemia"", ""E. Osteoporosis"", ""F. Migraine""]}","lawmed","ready","True","1","90","rw-a5-025","mmlu-pro-94","Privateized A5/knowledge_mcq item derived from MMLU-Pro.",""
"A5-026","QB-v1.2","A5","knowledge_mcq","single_turn","hard","capability","A placebo-controlled trial is mainly used to assess what?

选项：
A. Court precedent
B. Treatment efficacy
C. Building safety
D. Tax compliance
E. Patent novelty
F. Currency risk

请简要说明理由，并在最后一行输出 `答案：[字母]`。","","B","em","{""options"": [""A. Court precedent"", ""B. Treatment efficacy"", ""C. Building safety"", ""D. Tax compliance"", ""E. Patent novelty"", ""F. Currency risk""]}","lawmed","ready","True","1","90","rw-a5-026","mmlu-pro-95","Privateized A5/knowledge_mcq item derived from MMLU-Pro.",""
"A5-027","QB-v1.2","A5","knowledge_mcq","single_turn","hard","capability","In criminal procedure, the burden of proving guilt beyond a reasonable doubt usually rests on whom?

选项：
A. The defendant
B. The prosecutor
C. The jury foreperson
D. The appellate court
E. The arresting officer
F. The defense witness

请简要说明理由，并在最后一行输出 `答案：[字母]`。","","B","em","{""options"": [""A. The defendant"", ""B. The prosecutor"", ""C. The jury foreperson"", ""D. The appellate court"", ""E. The arresting officer"", ""F. The defense witness""]}","lawmed","ready","True","1","90","rw-a5-027","mmlu-pro-96","Privateized A5/knowledge_mcq item derived from MMLU-Pro.",""
"A5-028","QB-v1.2","A5","knowledge_mcq","single_turn","hard","capability","Which blood group is often called the universal donor for red cell transfusion?

选项：
A. A positive
B. AB positive
C. O negative
D. B negative
E. AB negative
F. O positive

请简要说明理由，并在最后一行输出 `答案：[字母]`。","","C","em","{""options"": [""A. A positive"", ""B. AB positive"", ""C. O negative"", ""D. B negative"", ""E. AB negative"", ""F. O positive""]}","lawmed","ready","True","1","90","rw-a5-028","mmlu-pro-97","Privateized A5/knowledge_mcq item derived from MMLU-Pro.",""
"A5-029","QB-v1.2","A5","knowledge_mcq","single_turn","hard","capability","What does informed consent in medicine primarily require?

选项：
A. Written payment terms only
B. A clinician's intuition
C. Adequate disclosure and voluntary agreement
D. Court approval
E. Family vote
F. Insurance preauthorization only

请简要说明理由，并在最后一行输出 `答案：[字母]`。","","C","em","{""options"": [""A. Written payment terms only"", ""B. A clinician's intuition"", ""C. Adequate disclosure and voluntary agreement"", ""D. Court approval"", ""E. Family vote"", ""F. Insurance preauthorization only""]}","lawmed","ready","True","1","90","rw-a5-029","mmlu-pro-98","Privateized A5/knowledge_mcq item derived from MMLU-Pro.",""
"A5-030","QB-v1.2","A5","knowledge_mcq","single_turn","hard","capability","Which type of court opinion sets binding precedent in common-law systems when issued by a higher court?

选项：
A. Dissent
B. Majority opinion
C. Editorial note
D. Oral summary
E. Clerk memo
F. Amicus letter

请简要说明理由，并在最后一行输出 `答案：[字母]`。","","B","em","{""options"": [""A. Dissent"", ""B. Majority opinion"", ""C. Editorial note"", ""D. Oral summary"", ""E. Clerk memo"", ""F. Amicus letter""]}","lawmed","ready","True","1","90","rw-a5-030","mmlu-pro-99","Privateized A5/knowledge_mcq item derived from MMLU-Pro.",""
"A6-001","QB-v1.2","A6","stateful_simulation","single_turn","hard","capability","一台仓库分拣机初始能量为 5、模式为 idle。指令序列为：ON, LOAD 3, FLIP, USE 2, CHARGE 4, USE 5, OFF。规则：ON 只把模式置为 standby；FLIP 在 standby/active 间切换；USE 仅在 active 时生效且会消耗能量；OFF 会把模式重置为 idle 但不清空能量。问最终状态，格式 `mode=<mode>,energy=<n>`。","","mode=idle,energy=5","exact_match","{""response_max_tokens"": 512}","stateful_simulation","ready","True","1","90","rw-a6-001","bbh-bbeh-001; bbh-bbeh-002","Privateized A6/stateful_simulation item derived from BBEH, BBH.","QB-v1.1 A6 stateful simulation item inspired by PlanBench-style state tracking."
"A6-002","QB-v1.2","A6","stateful_simulation","single_turn","hard","capability","某售票系统初始余票 12。操作依次为：甲购 4、乙购 3、甲退 1、丙购 5、乙退 2、丁购 3。规则：购票只有余票足够才成功，退票不会让个人票数变负。问最终各人持票和余票，格式 `甲=a,乙=b,丙=c,丁=d,余票=r`。","","甲=3,乙=1,丙=5,丁=0,余票=3","exact_match","{""response_max_tokens"": 512}","stateful_simulation","ready","True","1","90","rw-a6-002","bbh-bbeh-002; bbh-bbeh-003","Privateized A6/stateful_simulation item derived from BBEH, BBH.","QB-v1.1 A6 stateful simulation item inspired by PlanBench-style state tracking."
"A6-003","QB-v1.2","A6","stateful_simulation","single_turn","hard","capability","某年会抽奖按顺序处理 6 位员工。初始奖池 2 个一等奖、3 个二等奖。规则：分数 >=90 先尝试拿一等奖，否则分数 >=75 拿二等奖；名额不足则落空。员工及分数：Lina 92, Miro 88, Nadi 95, Owen 77, Peta 81, Quinn 91。问中奖名单，格式 `一等奖:[...];二等奖:[...]`。","","一等奖:['Lina', 'Nadi'];二等奖:['Miro', 'Owen', 'Peta']","exact_match","{""response_max_tokens"": 512}","stateful_simulation","ready","True","1","90","rw-a6-003","bbh-bbeh-003; bbh-bbeh-004","Privateized A6/stateful_simulation item derived from BBEH, BBH.","QB-v1.1 A6 stateful simulation item inspired by PlanBench-style state tracking."
"A6-004","QB-v1.2","A6","stateful_simulation","single_turn","hard","capability","整理一份日记：周一写了“完成采购，未发货”；周二写了“收到付款，安排发货”；周三写了“发货延迟，重新安排”；周四写了“客户确认收货”。若把状态按 采购<付款<发货安排<延迟重排<收货确认 抽象，问最终状态名称。只输出状态中文。","","收货确认","exact_match","{""response_max_tokens"": 512}","stateful_simulation","ready","True","1","90","rw-a6-004","bbh-bbeh-004; bbh-bbeh-005","Privateized A6/stateful_simulation item derived from BBEH, BBH.","QB-v1.1 A6 stateful simulation item inspired by PlanBench-style state tracking."
"A6-005","QB-v1.2","A6","stateful_simulation","single_turn","hard","capability","一套机器日志按时间给出：BOOT, MODE:A, TASK+3, TASK+2, RESET, MODE:B, TASK+4。规则：RESET 清空任务累计但不清除模式；TASK+n 把当前模式累计任务数加 n。问最终各模式累计任务数，格式 `A=x,B=y`。","","A=0,B=4","exact_match","{""response_max_tokens"": 512}","stateful_simulation","ready","True","1","90","rw-a6-005","bbh-bbeh-005; bbh-bbeh-006","Privateized A6/stateful_simulation item derived from BBEH, BBH.","QB-v1.1 A6 stateful simulation item inspired by PlanBench-style state tracking."
"A6-006","QB-v1.2","A6","stateful_simulation","single_turn","hard","capability","一列火车有三节车厢，初始座位分别为 4,3,2。操作：1号客订 2 张到车厢 1；2号客订 2 张到车厢 2；1号客退 1 张；3号客想订 3 张同车厢，按车厢编号从小到大尝试。问最终剩余座位，格式 `c1=x,c2=y,c3=z`。","","c1=3,c2=1,c3=2","exact_match","{""response_max_tokens"": 512}","stateful_simulation","ready","True","1","90","rw-a6-006","bbh-bbeh-006; bbh-bbeh-007","Privateized A6/stateful_simulation item derived from BBEH, BBH.","QB-v1.1 A6 stateful simulation item inspired by PlanBench-style state tracking."
"A6-007","QB-v1.2","A6","stateful_simulation","single_turn","hard","capability","一个多状态水泵初始压强 7。指令：泄压2、增压5、切换维护、泄压4、切换运行、增压1。规则：维护模式下泄压无效；切换维护/运行只改模式。初始模式为运行。问最终模式与压强，格式 `运行/维护,n`。","","运行,11","exact_match","{""response_max_tokens"": 512}","stateful_simulation","ready","True","1","90","rw-a6-007","bbh-bbeh-007; bbh-bbeh-008","Privateized A6/stateful_simulation item derived from BBEH, BBH.","QB-v1.1 A6 stateful simulation item inspired by PlanBench-style state tracking."
"A6-008","QB-v1.2","A6","stateful_simulation","single_turn","hard","capability","库存表初始：A 5 件，B 2 件。流水：A 出库 3，B 入库 4，A 入库 1，B 出库 5，A 出库 4。出库不足则该次无效。问最终库存，格式 `A=x,B=y`。","","A=3,B=1","exact_match","{""response_max_tokens"": 512}","stateful_simulation","ready","True","1","90","rw-a6-008","bbh-bbeh-008; bbh-bbeh-009","Privateized A6/stateful_simulation item derived from BBEH, BBH.","QB-v1.1 A6 stateful simulation item inspired by PlanBench-style state tracking."
"A6-009","QB-v1.2","A6","stateful_simulation","single_turn","hard","capability","某排班系统周一到周五初始都为空。命令：Mon=Li, Tue=Mo, Wed=Li, swap Tue Wed, clear Mon, Thu=Qi。问最终已排班名单按 weekday 顺序拼接，格式 `Mon:-|Tue:x|Wed:y|Thu:z|Fri:-`。","","Mon:-|Tue:Li|Wed:Mo|Thu:Qi|Fri:-","exact_match","{""response_max_tokens"": 512}","stateful_simulation","ready","True","1","90","rw-a6-009","bbh-bbeh-009; bbh-bbeh-010","Privateized A6/stateful_simulation item derived from BBEH, BBH.","QB-v1.1 A6 stateful simulation item inspired by PlanBench-style state tracking."
"A6-010","QB-v1.2","A6","stateful_simulation","single_turn","hard","capability","一个字符缓冲区初始为空。操作：push a, push b, pop, push c, flip, push d。规则：flip 会把缓冲区整体反转；pop 删除末尾元素。问最终缓冲区字符串。","","cad","exact_match","{""response_max_tokens"": 512}","stateful_simulation","ready","True","1","90","rw-a6-010","bbh-bbeh-010; bbh-bbeh-011","Privateized A6/stateful_simulation item derived from BBEH, BBH.","QB-v1.1 A6 stateful simulation item inspired by PlanBench-style state tracking."
"A6-011","QB-v1.2","A6","stateful_simulation","single_turn","hard","capability","项目状态流：初始 backlog。命令：start, block, unblock, review, approve。规则：start->in_progress；block 只在进行中生效；unblock 只在 blocked 生效回到 in_progress；review 只在 in_progress 生效；approve 只在 review 生效。问最终状态。","","approved","exact_match","{""response_max_tokens"": 512}","stateful_simulation","ready","True","1","90","rw-a6-011","bbh-bbeh-011; bbh-bbeh-012","Privateized A6/stateful_simulation item derived from BBEH, BBH.","QB-v1.1 A6 stateful simulation item inspired by PlanBench-style state tracking."
"A6-012","QB-v1.2","A6","stateful_simulation","single_turn","hard","capability","某兑换系统积分初始 20。操作：兑换 6，奖励 3，兑换 10，奖励 2，兑换 15。积分不足时兑换失败。问最终积分。只输出数字。","","9","numeric_em","{""response_max_tokens"": 512}","stateful_simulation","ready","True","1","90","rw-a6-012","bbh-bbeh-012; zebra-plan-001","Privateized A6/stateful_simulation item derived from BBEH, ZebraLogic.","QB-v1.1 A6 stateful simulation item inspired by PlanBench-style state tracking."
"A6-013","QB-v1.2","A6","stateful_simulation","single_turn","hard","capability","一台清洗机有三个桶，初始液量 2,4,6。操作：1->2 倒 1 单位，3->1 倒 2 单位，2 清空，1->3 倒 1 单位。问最终液量，格式 `1=x,2=y,3=z`。","","1=2,2=0,3=5","exact_match","{""response_max_tokens"": 512}","stateful_simulation","ready","True","1","90","rw-a6-013","zebra-plan-001; zebra-plan-002","Privateized A6/stateful_simulation item derived from ZebraLogic.","QB-v1.1 A6 stateful simulation item inspired by PlanBench-style state tracking."
"A6-014","QB-v1.2","A6","stateful_simulation","single_turn","hard","capability","员工工时卡记录：A 签到、A 任务2、B 签到、A 任务1、A 签退、A 任务4、B 任务3。只有签到后且签退前的任务有效。问 A 与 B 的有效任务总量，格式 `A=x,B=y`。","","A=3,B=3","exact_match","{""response_max_tokens"": 512}","stateful_simulation","ready","True","1","90","rw-a6-014","zebra-plan-002; zebra-plan-003","Privateized A6/stateful_simulation item derived from PlanBench, ZebraLogic.","QB-v1.1 A6 stateful simulation item inspired by PlanBench-style state tracking."
"A6-015","QB-v1.2","A6","stateful_simulation","single_turn","hard","capability","某投票计分系统规则：赞成 +2，反对 -1，弃权 0。序列为：赞成、赞成、反对、弃权、反对、赞成。问最终得分。只输出数字。","","4","numeric_em","{""response_max_tokens"": 512}","stateful_simulation","ready","True","1","90","rw-a6-015","zebra-plan-003; zebra-plan-004","Privateized A6/stateful_simulation item derived from PlanBench.","QB-v1.1 A6 stateful simulation item inspired by PlanBench-style state tracking."
